  2.66  .397487869  15.6030184
  2.67  .398982185  15.9495834
  2.68  .4004765  16.2975305
  2.69  .401970815  16.6468498
  2.7  .403465131  16.9975317
  2.71  .404959446  17.3495663
  2.72  .406453761  17.7029439
  2.73  .407948076  18.0576548
  2.74  .409442392  18.4136894
  2.75  .410936707  18.7710378
  2.76  .412431022  19.1296906
  2.77  .413925338  19.489638
  2.78  .415419653  19.8508705
  2.79  .416913968  20.2133785
  2.8  .418408284  20.5771524
  2.81  .419902599  20.9421827
  2.82  .421396914  21.3084599
  2.83  .422891229  21.6759747
  2.84  .424385545  22.0447174
  2.85  .42587986  22.4146787
  2.86  .427374175  22.7858494
  2.87  .428868491  23.1582199
  2.88  .430362806  23.5317809
  2.89  .431857121  23.9065233
  2.9  .433351437  24.2824378
  2.91  .434845752  24.6595151
  2.92  .436340067  25.037746
  2.93  .437834382  25.4171215
  2.94  .439328698  25.7976324
  2.95  .440823013  26.1792695
  2.96  .442317328  26.562024
  2.97  .443811644  26.9458868
  2.98  .445305959  27.3308488
  2.99  .446800274  27.7169013
  3.  .44829459  28.1040352
  3.01  .449788905  28.4922418
  3.02  .45128322  28.8815121
  3.03  .452777535  29.2718375
  3.04  .454271851  29.6632092
  3.05  .455766166  30.0556185
  3.06  .457260481  30.4490567
  3.07  .458754797  30.8435152
  3.08  .460249112  31.2389855
  3.09  .461743427  31.6354589
  3.1  .463237743  32.032927
  3.11  .464732058  32.4313813
  3.12  .466226373  32.8308135
  3.13  .467720688  33.2312151
  3.14  .469215004  33.6325778
  3.15  .470709319  34.0348932
  3.16  .472203634  34.4381533
  3.17  .47369795  34.8423497
  3.18  .475192265  35.2474742
  3.19  .47668658  35.6535189
  3.2  .478180896  36.0604755
  3.21  .479675211  36.468336
  3.22  .481169526  36.8770925
  3.23  .482663841  37.2867369
  3.24  .484158157  37.6972615
  3.25  .485652472  38.1086582
  3.26  .487146787  38.5209194
  3.27  .488641103  38.9340371
  3.28  .490135418  39.3480038
  3.29  .491629733  39.7628116
  3.3  .493124049  40.178453
  3.31  .494618364  40.5949203
  3.32  .496112679  41.012206
  3.33  .497606994  41.4303025
  3.34  .49910131  41.8492024
  3.35  .500595625  42.2688983
  3.36  .50208994  42.6893827
  3.37  .503584256  43.1106484
  3.38  .505078571  43.532688
  3.39  .506572886  43.9554943
  3.4  .508067201  44.37906
  3.41  .509561517  44.8033781
  3.42  .511055832  45.2284413
  3.43  .512550147  45.6542427
  3.44  .514044463  46.080775
  3.45  .515538778  46.5080315
  3.46  .517033093  46.9360051
  3.47  .518527409  47.3646889
  3.48  .520021724  47.7940761
  3.49  .521516039  48.2241598
  3.5  .523010354  48.6549332
  3.51  .52450467  49.0863897
  3.52  .525998985  49.5185226
  3.53  .5274933  49.9513251
  3.54  .528987616  50.3847907
  3.55  .530481931  50.8189129
  3.56  .531976246  51.2536851
  3.57  .533470562  51.6891008
  3.58  .534964877  52.1251536
  3.59  .536459192  52.5618371
  3.6  .537953507  52.999145
  3.61  .539447823  53.437071
  3.62  .540942138  53.8756087
  3.63  .542436453  54.3147521
  3.64  .543930769  54.7544948
  3.65  .545425084  55.1948308
  3.66  .546919399  55.6357539
  3.67  .548413715  56.0772582
  3.68  .54990803  56.5193375
  3.69  .551402345  56.9619859
  3.7  .55289666  57.4051975
  3.71  .554390976  57.8489664
  3.72  .555885291  58.2932866
  3.73  .557379606  58.7381526
  3.74  .558873922  59.1835583
  3.75  .560368237  59.6294981
  3.76  .561862552  60.0759664
  3.77  .563356868  60.5229574
  3.78  .564851183  60.9704656
  3.79  .566345498  61.4184853
  3.8  .567839813  61.8670111
  3.81  .569334129  62.3160374
  3.82  .570828444  62.7655588
  3.83  .572322759  63.2155698
  3.84  .573817075  63.6660651
  3.85  .57531139  64.1170394
  3.86  .576805705  64.5684873
  3.87  .578300021  65.0204035
  3.88  .579794336  65.4727829
  3.89  .581288651  65.9256201
  3.9  .582782966  66.3789102
  3.91  .584277282  66.832648
  3.92  .585771597  67.2868283
  3.93  .587265912  67.7414462
  3.94  .588760228  68.1964966
  3.95  .590254543  68.6519745
  3.96  .591748858  69.1078751
  3.97  .593243174  69.5641934
  3.98  .594737489  70.0209245
  3.99  .596231804  70.4780637
  4.  .597726119  70.9356061
  4.01  .599220435  71.393547
  4.02  .60071475  71.8518816
  4.03  .602209065  72.3106053
  4.04  .603703381  72.7697134
  4.05  .605197696  73.2292013
  4.06  .606692011  73.6890644
  4.07  .608186326  74.1492981
  4.08  .609680642  74.609898
  4.09  .611174957  75.0708595
  4.1  .612669272  75.5321782
  4.11  .614163588  75.9938497
  4.12  .615657903  76.4558695
  4.13  .617152218  76.9182334
  4.14  .618646534  77.3809371
  4.15  .620140849  77.8439761
  4.16  .621635164  78.3073463
  4.17  .623129479  78.7710435
  4.18  .624623795  79.2350634
  4.19  .62611811  79.6994019
  4.2  .627612425  80.1640549
  4.21  .629106741  80.6290183
  4.22  .630601056  81.0942879
  4.23  .632095371  81.5598598
  4.24  .633589687  82.02573
  4.25  .635084002  82.4918944
  4.26  .636578317  82.9583492
  4.27  .638072632  83.4250904
  4.28  .639566948  83.8921141
  4.29  .641061263  84.3594165
  4.3  .642555578  84.8269937
  4.31  .644049894  85.294842
  4.32  .645544209  85.7629576
  4.33  .647038524  86.2313367
  4.34  .64853284  86.6999757
  4.35  .650027155  87.1688708
  4.36  .65152147  87.6380184
  4.37  .653015785  88.1074148
  4.38  .654510101  88.5770565
  4.39  .656004416  89.0469399
  4.4  .657498731  89.5170615
  4.41  .658993047  89.9874177
  4.42  .660487362  90.458005
  4.43  .661981677  90.92882
  4.44  .663475993  91.3998593
  4.45  .664970308  91.8711194
  4.46  .666464623  92.3425969
  4.47  .667958938  92.8142885
  4.48  .669453254  93.2861909
  4.49  .670947569  93.7583008
  4.5  .672441884  94.2306148
  4.51  .6739362  94.7031298
  4.52  .675430515  95.1758425
  4.53  .67692483  95.6487496
  4.54  .678419146  96.1218481
  4.55  .679913461  96.5951347
  4.56  .681407776  97.0686064
  4.57  .682902091  97.54226
  4.58  .684396407  98.0160925
  4.59  .685890722  98.4901007
  4.6  .687385037  98.9642817
  4.61  .688879353  99.4386324
  4.62  .690373668  99.9131499
  4.63  .691867983  100.387831
  4.64  .693362299  100.862673
  4.65  .694856614  101.337673
  4.66  .696350929  101.812829
  4.67  .697845244  102.288136
  4.68  .69933956  102.763593
  4.69  .700833875  103.239196
  4.7  .70232819  103.714943
  4.71  .703822506  104.190831
  4.72  .705316821  104.666857
  4.73  .706811136  105.143018
  4.74  .708305451  105.619312
  4.75  .709799767  106.095736
  4.76  .711294082  106.572288
  4.77  .712788397  107.048964
  4.78  .714282713  107.525762
  4.79  .715777028  108.00268
  4.8  .717271343  108.479715
  4.81  .718765659  108.956864
  4.82  .720259974  109.434124
  4.83  .721754289  109.911494
  4.84  .723248604  110.388971
  4.85  .72474292  110.866551
  4.86  .726237235  111.344234
  4.87  .72773155  111.822016
  4.88  .729225866  112.299895
  4.89  .730720181  112.777868
  4.9  .732214496  113.255933
  4.91  .733708812  113.734088
  4.92  .735203127  114.212331
  4.93  .736697442  114.690658
  4.94  .738191757  115.169068
  4.95  .739686073  115.647558
  4.96  .741180388  116.126127
  4.97  .742674703  116.604772
  4.98  .744169019  117.08349
  4.99  .745663334  117.562279
  5.  .747157649  118.041138
  5.01  .748651965  118.520064
  5.02  .75014628  118.999054
  5.03  .751640595  119.478107
  5.04  .75313491  119.957221
  5.05  .754629226  120.436393
  5.06  .756123541  120.915622
  5.07  .757617856  121.394905
  5.08  .759112172  121.874239
  5.09  .760606487  122.353624
  5.1  .762100802  122.833058
  5.11  .763595118  123.312537
  5.12  .765089433  123.79206
  5.13  .766583748  124.271625
  5.14  .768078063  124.751231
  5.15  .769572379  125.230874
  5.16  .771066694  125.710554
  5.17  .772561009  126.190268
  5.18  .774055325  126.670014
  5.19  .77554964  127.149791
  5.2  .777043955  127.629597
