  5.1  .762100802  124.687187
  5.11  .763595118  125.17083
  5.12  .765089433  125.654507
  5.13  .766583748  126.138214
  5.14  .768078063  126.621951
  5.15  .769572379  127.105715
  5.16  .771066694  127.589505
  5.17  .772561009  128.073318
  5.18  .774055325  128.557153
  5.19  .77554964  129.041007
  5.2  .777043955  129.524879
