 131  .431047057  0.
 132  .428250857 -2.97158726E-18
 133  .425465944  2.95226305E-18
 134  .422694118  2.93302964E-18
 135  .419937231  2.91389989E-18
 136  .417197178  2.89488696E-18
 137  .413901016  0.
 138  .41136715  0.
 139  .408885215  0.
 140  .406444844  2.82027765E-18
 141  .404035212  2.80355747E-18
 142  .401645797  0.
 143  .399267038  0.
 144  .396890859 -2.75398356E-18
 145  .394511047 -2.7374703E-18
 146  .392123484  0.
 147  .389726225  0.
 148  .387319438 -2.68756849E-18
 149  .384905225  0.
 150  .382487341  0.
 151  .380070831  0.
 152  .377661622  2.62055393E-18
 153  .375266085  0.
 154  .372890596  0.
 155  .370541121 -2.57114553E-18
 156  .368222837  0.
 157  .365939805 -2.53921748E-18
 158  .363694716 -2.52363905E-18
 159  .361488705  0.
 160  .359321239 -2.49329195E-18
 161  .357190093  2.47850416E-18
 162  .355091395  2.46394152E-18
 163  .353019742  2.44956654E-18
 164  .35096839  2.43533242E-18
 165  .34892949  0.
 166  .346894384  0.
 167  .344853925  2.3929048E-18
 168  .342798829  0.
 169  .340720033  0.
 170  .338609047  0.
 171  .336458283 -2.33464833E-18
 172  .334261359 -2.31940411E-18
 173  .332013346  0.
 174  .329710958 -2.28782936E-18
 175  .327352678  1.13573275E-18
 176  .324938806  0.
 177  .322471431 -2.23759505E-18
 178  .319954333  2.22012917E-18
 179  .317392807 -1.10117751E-18
 180  .314793433 -1.09215912E-18
